0,0.5666666666666667
1,0.6428571428571429
2,0.5
3,0.4
4,0.48148148148148145
5,0.4
6,0.5
7,0.5925925925925926
8,0.4230769230769231
9,0.6
10,0.6956521739130435
11,0.6923076923076923
12,0.6538461538461539
13,0.625
14,0.5666666666666667
15,0.6666666666666666
16,0.64
17,0.6538461538461539
18,0.55
19,0.7142857142857143
20,0.5217391304347826
21,0.6363636363636364
22,0.5862068965517241
23,0.6
24,0.5416666666666666
25,0.7142857142857143
26,0.5925925925925926
27,0.75
28,0.6666666666666666
29,0.6666666666666666
30,0.68
31,0.7272727272727273
32,0.52
33,0.68
34,0.6428571428571429
35,0.5666666666666667
36,0.68
37,0.7
38,0.5384615384615384
39,0.8333333333333334
40,0.6206896551724138
41,0.84
42,0.7142857142857143
43,0.75
44,0.5806451612903226
45,0.7931034482758621
46,0.6666666666666666
47,0.8
48,0.5806451612903226
49,0.6
50,0.6666666666666666
51,0.5806451612903226
52,0.5625
53,0.7407407407407407
54,0.75
55,0.72
56,0.5217391304347826
57,0.7058823529411765
58,0.6428571428571429
59,0.7333333333333333
60,0.8
61,0.7241379310344828
62,0.5714285714285714
63,0.8214285714285714
64,0.68
65,0.7333333333333333
66,0.7037037037037037
67,0.8928571428571429
68,0.72
69,0.7666666666666667
70,0.6428571428571429
71,0.6666666666666666
72,0.7333333333333333
73,0.76
74,0.6538461538461539
75,0.5925925925925926
76,0.5416666666666666
77,0.7037037037037037
78,0.75
79,0.7931034482758621
80,0.7333333333333333
81,0.5909090909090909
82,0.5384615384615384
83,0.5172413793103449
84,0.6
85,0.6551724137931034
86,0.6333333333333333
87,0.5714285714285714
88,0.7586206896551724
89,0.5833333333333334
90,0.7419354838709677
91,0.625
92,0.6774193548387096
93,0.7083333333333334
94,0.5882352941176471
95,0.7391304347826086
96,0.7586206896551724
97,0.6666666666666666
98,0.8
99,0.8333333333333334
100,0.782608695652174
101,0.6666666666666666
102,0.7857142857142857
103,0.7391304347826086
104,0.75
105,0.7037037037037037
106,0.88
107,0.7692307692307693
108,0.7916666666666666
109,0.8148148148148148
110,0.7333333333333333
111,0.9354838709677419
112,0.782608695652174
113,0.7407407407407407
114,0.7586206896551724
115,0.8275862068965517
116,0.7037037037037037
117,0.7666666666666667
118,0.8076923076923077
119,0.96
120,0.5625
121,0.5217391304347826
122,0.75
123,0.6923076923076923
124,0.7586206896551724
125,0.625
126,0.5384615384615384
127,0.71875
128,0.5769230769230769
129,0.7
130,0.72
131,0.7931034482758621
132,0.8076923076923077
133,0.6896551724137931
134,0.72
135,0.6551724137931034
136,0.7407407407407407
137,0.7037037037037037
138,0.8461538461538461
139,0.7857142857142857
140,0.8148148148148148
141,0.72
142,0.8928571428571429
143,0.7916666666666666
144,0.7407407407407407
145,0.7407407407407407
146,0.8275862068965517
147,0.76
148,0.7407407407407407
149,0.7777777777777778
150,0.9545454545454546
151,0.875
152,0.8214285714285714
153,0.9310344827586207
154,0.75
155,0.8666666666666667
156,0.8275862068965517
157,0.7666666666666667
158,0.7931034482758621
159,0.75
160,0.55
161,0.7142857142857143
162,0.8125
163,0.7368421052631579
164,0.7368421052631579
165,0.8888888888888888
166,0.5714285714285714
167,0.65
168,0.7857142857142857
169,0.7368421052631579
170,0.9285714285714286
171,0.8
172,0.7894736842105263
173,0.6875
174,0.7647058823529411
175,0.8421052631578947
176,0.875
177,0.7222222222222222
178,0.6111111111111112
179,0.875
180,0.625
181,0.4666666666666667
182,0.7222222222222222
183,0.8125
184,0.7222222222222222
185,0.4444444444444444
186,0.8947368421052632
187,0.7619047619047619
188,0.8823529411764706
189,0.5263157894736842
190,0.6818181818181818
191,0.7
192,0.5454545454545454
193,0.7058823529411765
194,0.7142857142857143
195,0.7
196,0.6190476190476191
197,0.8125
198,0.5625
199,0.7894736842105263
